	Gender	Age	Height	Weight	Duration	Heart_Rate	Body_Temp	Calories	BMI	BMI Category	Age Group
14291	0	27	166.0	65.0	10.0	88.0	39.7	41.0	23.588329220496444	Normal Weight	Adult
14292	0	32	153.0	54.0	8.0	92.0	39.8	38.0	23.06805074971165	Normal Weight	Adult
14293	1	45	184.0	85.0	10.0	90.0	39.8	44.0	25.10633270321361	Overweight	Adult
14294	0	22	179.0	73.0	26.0	110.0	40.7	163.0	22.783308885490467	Normal Weight	Youth
14295	0	72	186.0	89.0	24.0	100.0	40.9	141.0	25.725517400855587	Overweight	Old
14296	1	34	177.0	78.0	29.0	115.0	40.7	217.0	24.897060231734173	Normal Weight	Adult
14297	1	42	183.0	77.0	7.0	93.0	39.8	32.0	22.99262444384723	Normal Weight	Adult
14298	1	21	184.0	79.0	22.0	110.0	40.8	135.0	23.334120982986768	Normal Weight	Youth
14299	0	53	164.0	62.0	27.0	110.0	40.8	188.0	23.051754907792983	Normal Weight	Adult
14300	1	37	189.0	85.0	21.0	106.0	40.4	135.0	23.79552644102909	Normal Weight	Adult
14301	1	68	179.0	88.0	19.0	97.0	41.0	126.0	27.46481071127618	Overweight	Old
14302	1	48	179.0	77.0	12.0	100.0	40.0	71.0	24.031709372366656	Normal Weight	Adult
14303	1	35	191.0	93.0	25.0	98.0	40.7	133.0	25.492722238973712	Overweight	Adult
14304	0	45	163.0	61.0	5.0	83.0	39.1	20.0	22.95908765854944	Normal Weight	Adult
14305	0	48	157.0	62.0	1.0	80.0	37.7	4.0	25.153150229218223	Overweight	Adult
14306	1	44	199.0	99.0	9.0	97.0	40.0	51.0	24.999368702810536	Normal Weight	Adult
14307	1	46	185.0	90.0	3.0	76.0	38.7	7.0	26.296566837107374	Overweight	Adult
14308	1	48	177.0	78.0	2.0	94.0	38.0	10.0	24.897060231734173	Normal Weight	Adult
14309	0	46	165.0	67.0	15.0	93.0	39.8	74.0	24.609733700642796	Normal Weight	Adult
14310	1	39	187.0	87.0	24.0	104.0	41.0	151.0	24.879178701135288	Normal Weight	Adult
14311	1	24	179.0	82.0	10.0	90.0	39.2	33.0	25.592209980961893	Overweight	Youth
14312	0	34	166.0	67.0	19.0	103.0	40.5	110.0	24.31412396574249	Normal Weight	Adult
14313	1	75	170.0	72.0	23.0	98.0	40.9	156.0	24.913494809688583	Normal Weight	Old
14314	1	62	189.0	99.0	5.0	87.0	38.8	25.0	27.714789619551524	Overweight	Adult
14315	0	47	173.0	70.0	4.0	84.0	38.7	16.0	23.38868655818771	Normal Weight	Adult
14316	0	71	152.0	56.0	21.0	105.0	40.3	144.0	24.238227146814403	Normal Weight	Old
14317	0	41	163.0	61.0	26.0	108.0	40.8	170.0	22.95908765854944	Normal Weight	Adult
14318	0	53	174.0	69.0	10.0	93.0	39.8	51.0	22.79032897344431	Normal Weight	Adult
14319	0	22	176.0	74.0	8.0	88.0	39.5	31.0	23.889462809917354	Normal Weight	Youth
14320	0	48	154.0	56.0	12.0	97.0	39.9	67.0	23.61275088547816	Normal Weight	Adult
14321	1	44	189.0	88.0	4.0	85.0	39.0	15.0	24.635368550712467	Normal Weight	Adult
14322	0	66	166.0	65.0	14.0	100.0	40.5	85.0	23.588329220496444	Normal Weight	Old
14323	0	28	164.0	68.0	20.0	103.0	40.3	114.0	25.282569898869724	Overweight	Adult
14324	0	44	149.0	56.0	9.0	90.0	39.4	43.0	25.224089004999776	Overweight	Adult
14325	1	50	184.0	84.0	14.0	96.0	40.4	77.0	24.8109640831758	Normal Weight	Adult
14326	1	59	188.0	90.0	7.0	85.0	39.2	31.0	25.46401086464464	Overweight	Adult
14327	1	55	192.0	93.0	6.0	86.0	39.1	27.0	25.227864583333336	Overweight	Adult
14328	0	29	163.0	62.0	18.0	105.0	39.9	108.0	23.335466144755166	Normal Weight	Adult
14329	1	44	195.0	97.0	12.0	91.0	40.2	57.0	25.509533201840895	Overweight	Adult
14330	1	34	156.0	65.0	16.0	96.0	40.1	70.0	26.709401709401707	Overweight	Adult
14331	1	39	198.0	105.0	23.0	102.0	40.7	146.0	26.782981328435874	Overweight	Adult
14332	0	56	152.0	54.0	30.0	102.0	40.9	188.0	23.372576177285318	Normal Weight	Adult
14333	0	35	181.0	76.0	28.0	107.0	40.9	172.0	23.198315069747565	Normal Weight	Adult
14334	0	31	161.0	59.0	21.0	100.0	40.7	117.0	22.76146753597469	Normal Weight	Adult
14335	1	30	196.0	92.0	14.0	95.0	40.4	64.0	23.94835485214494	Normal Weight	Adult
14336	1	27	174.0	73.0	15.0	98.0	40.2	67.0	24.111507464658473	Normal Weight	Adult
14337	0	58	165.0	63.0	24.0	107.0	40.7	161.0	23.140495867768596	Normal Weight	Adult
14338	0	72	163.0	65.0	10.0	94.0	39.6	56.0	24.46460160337235	Normal Weight	Old
14339	0	66	159.0	66.0	17.0	95.0	40.3	94.0	26.106562240417702	Overweight	Old
14340	0	40	162.0	61.0	5.0	84.0	39.3	20.0	23.243408017070564	Normal Weight	Adult
14341	1	27	196.0	100.0	22.0	101.0	40.5	121.0	26.030820491461892	Overweight	Adult
14342	1	75	184.0	83.0	23.0	104.0	40.8	182.0	24.515595463137995	Normal Weight	Old
14343	1	39	179.0	79.0	18.0	97.0	40.0	91.0	24.65590961580475	Normal Weight	Adult
14344	0	52	142.0	42.0	7.0	88.0	39.4	34.0	20.829200555445347	Normal Weight	Adult
14345	0	32	163.0	61.0	23.0	104.0	40.6	137.0	22.95908765854944	Normal Weight	Adult
14346	1	33	171.0	69.0	28.0	114.0	40.7	199.0	23.59700420642249	Normal Weight	Adult
14347	1	21	189.0	90.0	23.0	99.0	40.5	108.0	25.195263290501387	Overweight	Youth
14348	1	29	181.0	82.0	7.0	90.0	39.5	25.0	25.029760996306585	Overweight	Adult
14349	1	29	193.0	91.0	16.0	94.0	40.0	70.0	24.43018604526296	Normal Weight	Adult
14350	0	22	193.0	92.0	12.0	91.0	40.0	48.0	24.69864962817794	Normal Weight	Youth
14351	1	27	184.0	89.0	25.0	108.0	40.5	159.0	26.287807183364837	Overweight	Adult
14352	0	67	176.0	72.0	6.0	84.0	39.3	26.0	23.243801652892564	Normal Weight	Old
14353	0	37	160.0	58.0	27.0	111.0	40.7	185.0	22.656249999999996	Normal Weight	Adult
14354	1	40	187.0	90.0	14.0	89.0	40.1	58.0	25.737081414967538	Overweight	Adult
14355	0	71	172.0	75.0	29.0	112.0	41.1	212.0	25.351541373715524	Overweight	Old
14356	0	43	165.0	64.0	27.0	111.0	40.6	185.0	23.507805325987146	Normal Weight	Adult
14357	0	57	160.0	62.0	23.0	103.0	40.2	145.0	24.218749999999996	Normal Weight	Adult
14358	1	33	196.0	101.0	12.0	92.0	39.9	54.0	26.29112869637651	Overweight	Adult
14359	1	47	194.0	91.0	13.0	82.0	40.0	45.0	24.178977574662557	Normal Weight	Adult
14360	0	63	149.0	50.0	18.0	100.0	40.5	112.0	22.52150804017837	Normal Weight	Adult
14361	0	61	156.0	61.0	19.0	101.0	40.5	117.0	25.06574621959237	Overweight	Adult
14362	1	72	195.0	103.0	3.0	80.0	38.6	14.0	27.08744247205786	Overweight	Old
14363	0	50	170.0	72.0	18.0	102.0	40.4	107.0	24.913494809688583	Normal Weight	Adult
14364	0	72	182.0	74.0	30.0	118.0	41.0	240.0	22.34029706557179	Normal Weight	Old
14365	0	21	156.0	58.0	15.0	96.0	40.6	74.0	23.83300460223537	Normal Weight	Youth
14366	0	65	164.0	64.0	4.0	87.0	38.6	19.0	23.795359904818564	Normal Weight	Old
14367	0	34	168.0	69.0	16.0	96.0	40.3	81.0	24.44727891156463	Normal Weight	Adult
14368	1	45	166.0	75.0	25.0	109.0	40.6	176.0	27.21730294672667	Overweight	Adult
14369	0	21	163.0	62.0	29.0	116.0	40.7	204.0	23.335466144755166	Normal Weight	Youth
14370	1	33	194.0	98.0	9.0	93.0	39.6	41.0	26.03889892655968	Overweight	Adult
14371	0	51	164.0	68.0	21.0	97.0	40.7	115.0	25.282569898869724	Overweight	Adult
14372	0	79	184.0	86.0	16.0	98.0	40.4	93.0	25.401701323251416	Overweight	Old
14373	0	72	171.0	75.0	3.0	95.0	38.3	17.0	25.64891761567662	Overweight	Old
14374	1	40	174.0	72.0	6.0	80.0	39.5	14.0	23.781212841854934	Normal Weight	Adult
14375	1	24	176.0	80.0	27.0	105.0	40.6	150.0	25.826446280991735	Overweight	Youth
14376	1	55	185.0	88.0	18.0	103.0	40.4	124.0	25.712198685171657	Overweight	Adult
14377	1	46	200.0	107.0	22.0	102.0	40.6	148.0	26.75	Overweight	Adult
14378	1	55	170.0	80.0	2.0	79.0	38.2	6.0	27.68166089965398	Overweight	Adult
14379	0	42	155.0	56.0	1.0	79.0	37.9	4.0	23.309053069719038	Normal Weight	Adult
14380	0	20	172.0	67.0	3.0	88.0	39.0	12.0	22.647376960519203	Normal Weight	Youth
14381	0	27	160.0	57.0	23.0	112.0	40.7	156.0	22.265624999999996	Normal Weight	Adult
14382	0	34	175.0	71.0	1.0	86.0	37.4	4.0	23.183673469387756	Normal Weight	Adult
14383	0	35	160.0	61.0	11.0	98.0	40.3	59.0	23.828124999999996	Normal Weight	Adult
14384	0	29	167.0	69.0	9.0	88.0	39.7	37.0	24.740937287102444	Normal Weight	Adult
14385	1	45	181.0	86.0	10.0	92.0	39.9	47.0	26.25072494734593	Overweight	Adult
14386	1	24	176.0	81.0	7.0	92.0	39.7	25.0	26.149276859504134	Overweight	Youth
14387	1	22	181.0	79.0	25.0	116.0	40.6	177.0	24.114038033027075	Normal Weight	Youth
14388	1	50	170.0	77.0	17.0	101.0	40.4	104.0	26.643598615916957	Overweight	Adult
14389	1	46	196.0	92.0	19.0	98.0	40.4	110.0	23.94835485214494	Normal Weight	Adult
14390	1	65	176.0	83.0	26.0	109.0	41.0	213.0	26.794938016528928	Overweight	Old
14391	0	78	185.0	85.0	5.0	81.0	38.9	20.0	24.835646457268076	Normal Weight	Old
14392	0	24	164.0	56.0	8.0	81.0	39.5	27.0	20.820939916716245	Normal Weight	Youth
14393	1	37	182.0	80.0	6.0	88.0	39.1	22.0	24.151672503320853	Normal Weight	Adult
14394	0	26	162.0	62.0	26.0	101.0	41.0	144.0	23.624447492760247	Normal Weight	Adult
14395	0	37	175.0	65.0	29.0	108.0	40.9	186.0	21.224489795918366	Normal Weight	Adult
14396	0	25	159.0	57.0	13.0	94.0	40.3	63.0	22.54657648036074	Normal Weight	Adult
14397	1	75	196.0	103.0	25.0	112.0	40.6	239.0	26.81174510620575	Overweight	Old
14398	1	44	198.0	100.0	12.0	98.0	39.9	71.0	25.507601265177023	Overweight	Adult
14399	1	55	191.0	98.0	24.0	113.0	40.8	207.0	26.863298703434666	Overweight	Adult
14400	1	23	196.0	96.0	28.0	98.0	40.9	134.0	24.989587671803417	Normal Weight	Youth
14401	0	41	170.0	65.0	3.0	88.0	38.5	13.0	22.49134948096886	Normal Weight	Adult
14402	0	63	157.0	58.0	28.0	100.0	40.6	172.0	23.53036634346221	Normal Weight	Adult
14403	0	21	156.0	55.0	19.0	108.0	40.5	119.0	22.600262984878366	Normal Weight	Youth
14404	0	39	163.0	59.0	5.0	82.0	39.1	19.0	22.20633068613798	Normal Weight	Adult
14405	0	29	163.0	60.0	19.0	109.0	40.1	123.0	22.582709172343712	Normal Weight	Adult
14406	0	61	161.0	58.0	15.0	91.0	40.2	77.0	22.375679950619187	Normal Weight	Adult
14407	1	48	181.0	88.0	9.0	96.0	40.0	50.0	26.861206922865602	Overweight	Adult
14408	0	45	166.0	63.0	28.0	121.0	41.1	224.0	22.8625344752504	Normal Weight	Adult
14409	1	64	186.0	89.0	24.0	110.0	40.9	202.0	25.725517400855587	Overweight	Adult
14410	1	28	191.0	94.0	1.0	82.0	37.8	3.0	25.766837531865903	Overweight	Adult
14411	0	31	165.0	61.0	30.0	105.0	40.7	182.0	22.4058769513315	Normal Weight	Adult
14412	1	39	201.0	99.0	20.0	100.0	40.4	119.0	24.504343951882387	Normal Weight	Adult
14413	1	72	200.0	107.0	15.0	96.0	39.9	106.0	26.75	Overweight	Old
14414	1	47	176.0	78.0	3.0	81.0	38.6	9.0	25.180785123966942	Overweight	Adult
14415	0	23	148.0	46.0	24.0	104.0	40.8	144.0	21.00073046018992	Normal Weight	Youth
14416	0	21	165.0	60.0	20.0	103.0	40.6	114.0	22.03856749311295	Normal Weight	Youth
14417	1	43	186.0	93.0	20.0	107.0	40.3	141.0	26.881720430107524	Overweight	Adult
14418	1	32	169.0	71.0	5.0	86.0	39.4	14.0	24.859073561850078	Normal Weight	Adult
14419	1	27	184.0	84.0	16.0	101.0	40.3	83.0	24.8109640831758	Normal Weight	Adult
14420	0	79	170.0	69.0	2.0	82.0	38.7	9.0	23.87543252595156	Normal Weight	Old
14421	1	24	200.0	94.0	24.0	112.0	40.4	166.0	23.5	Normal Weight	Youth
14422	0	22	154.0	52.0	12.0	94.0	39.7	58.0	21.926125822229718	Normal Weight	Youth
14423	0	28	175.0	70.0	11.0	97.0	39.9	55.0	22.857142857142858	Normal Weight	Adult
14424	0	73	173.0	72.0	16.0	99.0	40.4	96.0	24.0569347455645	Normal Weight	Old
14425	1	36	180.0	86.0	13.0	94.0	39.9	60.0	26.54320987654321	Overweight	Adult
14426	0	43	179.0	75.0	18.0	98.0	40.5	96.0	23.40750912892856	Normal Weight	Adult
14427	1	58	188.0	90.0	6.0	81.0	39.0	23.0	25.46401086464464	Overweight	Adult
14428	1	27	187.0	87.0	17.0	95.0	40.3	74.0	24.879178701135288	Normal Weight	Adult
14429	0	24	162.0	61.0	28.0	106.0	40.7	169.0	23.243408017070564	Normal Weight	Youth
14430	0	38	177.0	78.0	4.0	79.0	38.9	13.0	24.897060231734173	Normal Weight	Adult
14431	0	59	163.0	64.0	10.0	96.0	39.4	55.0	24.088223117166624	Normal Weight	Adult
14432	0	30	164.0	62.0	2.0	81.0	38.1	7.0	23.051754907792983	Normal Weight	Adult
14433	1	68	187.0	81.0	9.0	87.0	39.6	45.0	23.163373273470786	Normal Weight	Old
14434	0	20	157.0	54.0	29.0	101.0	41.0	160.0	21.907582457706194	Normal Weight	Youth
14435	0	73	160.0	58.0	13.0	102.0	40.1	85.0	22.656249999999996	Normal Weight	Old
14436	0	75	156.0	61.0	29.0	102.0	41.2	189.0	25.06574621959237	Overweight	Old
14437	1	53	186.0	91.0	12.0	88.0	40.0	55.0	26.303618915481554	Overweight	Adult
14438	1	21	204.0	98.0	16.0	94.0	40.1	66.0	23.548635140330642	Normal Weight	Youth
14439	0	34	178.0	72.0	23.0	104.0	40.9	135.0	22.724403484408533	Normal Weight	Adult
14440	1	46	187.0	88.0	7.0	97.0	39.5	39.0	25.165146272412706	Overweight	Adult
14441	0	68	164.0	67.0	30.0	110.0	41.2	215.0	24.910767400356935	Normal Weight	Old
14442	0	43	162.0	66.0	28.0	100.0	40.4	159.0	25.14860539551897	Overweight	Adult
14443	1	31	182.0	85.0	3.0	85.0	38.4	9.0	25.661152034778407	Overweight	Adult
14444	0	24	160.0	63.0	3.0	79.0	38.5	9.0	24.609374999999996	Normal Weight	Youth
14445	0	59	151.0	52.0	25.0	104.0	40.8	164.0	22.806017279943863	Normal Weight	Adult
14446	0	24	179.0	76.0	20.0	114.0	40.3	134.0	23.719609250647608	Normal Weight	Youth
14447	1	62	177.0	82.0	29.0	107.0	40.9	224.0	26.173832551310287	Overweight	Adult
14448	1	62	184.0	88.0	24.0	106.0	40.6	185.0	25.99243856332703	Overweight	Adult
14449	1	54	183.0	91.0	18.0	109.0	40.6	141.0	27.173101615455817	Overweight	Adult
14450	0	49	176.0	75.0	15.0	91.0	40.5	70.0	24.212293388429753	Normal Weight	Adult
14451	0	21	173.0	66.0	7.0	88.0	39.2	28.0	22.052190183434128	Normal Weight	Youth
14452	0	40	164.0	66.0	10.0	91.0	39.6	47.0	24.538964901844146	Normal Weight	Adult
14453	0	52	154.0	53.0	25.0	101.0	40.7	153.0	22.34778208804183	Normal Weight	Adult
14454	1	26	184.0	90.0	26.0	101.0	40.8	137.0	26.583175803402646	Overweight	Adult
14455	1	20	163.0	67.0	19.0	98.0	40.1	76.0	25.21735857578381	Overweight	Youth
14456	0	53	157.0	56.0	21.0	98.0	40.2	121.0	22.7189744005842	Normal Weight	Adult
14457	1	22	170.0	75.0	29.0	116.0	40.7	203.0	25.95155709342561	Overweight	Youth
14458	1	49	189.0	86.0	29.0	109.0	40.8	217.0	24.075473810923548	Normal Weight	Adult
14459	1	26	186.0	82.0	21.0	106.0	40.6	123.0	23.702162099664697	Normal Weight	Adult
14460	1	52	196.0	97.0	24.0	104.0	40.9	171.0	25.249895876718035	Overweight	Adult
14461	1	35	175.0	77.0	25.0	100.0	40.8	132.0	25.142857142857142	Overweight	Adult
14462	1	58	183.0	86.0	13.0	91.0	39.8	68.0	25.680074054167036	Overweight	Adult
14463	1	38	173.0	77.0	3.0	91.0	38.8	12.0	25.727555214006482	Overweight	Adult
14464	1	20	191.0	88.0	29.0	113.0	40.8	195.0	24.12214577451276	Normal Weight	Youth
14465	1	22	173.0	70.0	25.0	105.0	40.6	131.0	23.38868655818771	Normal Weight	Youth
14466	0	60	162.0	60.0	24.0	98.0	40.7	140.0	22.86236854138088	Normal Weight	Adult
14467	1	33	196.0	99.0	28.0	110.0	40.5	200.0	25.770512286547273	Overweight	Adult
14468	1	45	175.0	82.0	1.0	76.0	38.1	2.0	26.775510204081634	Overweight	Adult
14469	0	63	147.0	54.0	29.0	117.0	40.4	232.0	24.989587671803417	Normal Weight	Adult
14470	0	52	161.0	64.0	11.0	99.0	40.1	63.0	24.690405462752206	Normal Weight	Adult
14471	0	58	149.0	55.0	5.0	85.0	39.1	22.0	24.77365884419621	Normal Weight	Adult
14472	1	34	167.0	74.0	20.0	93.0	40.4	82.0	26.533758829646096	Overweight	Adult
14473	1	28	180.0	86.0	16.0	98.0	40.2	77.0	26.54320987654321	Overweight	Adult
14474	0	42	163.0	61.0	6.0	88.0	39.2	27.0	22.95908765854944	Normal Weight	Adult
14475	1	20	182.0	87.0	28.0	101.0	40.9	137.0	26.26494384736143	Overweight	Youth
14476	1	20	186.0	81.0	9.0	92.0	39.7	31.0	23.413111342351716	Normal Weight	Youth
14477	0	73	156.0	57.0	3.0	80.0	38.6	13.0	23.422090729783037	Normal Weight	Old
14478	1	32	196.0	99.0	12.0	96.0	39.9	60.0	25.770512286547273	Overweight	Adult
14479	0	28	160.0	61.0	5.0	88.0	39.6	21.0	23.828124999999996	Normal Weight	Adult
14480	0	36	165.0	65.0	20.0	102.0	40.4	115.0	23.875114784205696	Normal Weight	Adult
14481	1	40	183.0	81.0	8.0	85.0	40.0	27.0	24.187046492878256	Normal Weight	Adult
14482	1	52	183.0	87.0	11.0	90.0	39.7	53.0	25.97867956642479	Overweight	Adult
14483	0	20	171.0	66.0	25.0	104.0	40.4	142.0	22.571047501795427	Normal Weight	Youth
14484	1	71	190.0	88.0	29.0	106.0	40.9	236.0	24.37673130193906	Normal Weight	Old
14485	1	29	198.0	100.0	11.0	78.0	40.0	24.0	25.507601265177023	Overweight	Adult
14486	0	28	159.0	61.0	29.0	109.0	40.3	187.0	24.128792373719392	Normal Weight	Adult
14487	1	61	171.0	72.0	11.0	87.0	40.2	49.0	24.622960911049557	Normal Weight	Adult
14488	0	55	160.0	58.0	21.0	104.0	40.9	135.0	22.656249999999996	Normal Weight	Adult
14489	1	35	174.0	73.0	30.0	114.0	40.9	219.0	24.111507464658473	Normal Weight	Adult
14490	1	31	198.0	102.0	30.0	107.0	40.8	200.0	26.017753290480563	Overweight	Adult
14491	1	78	180.0	88.0	18.0	102.0	40.4	142.0	27.160493827160494	Overweight	Old
14492	1	29	188.0	89.0	29.0	111.0	40.8	200.0	25.18107741059303	Overweight	Adult
14493	0	36	157.0	54.0	5.0	80.0	39.0	18.0	21.907582457706194	Normal Weight	Adult
14494	0	22	164.0	64.0	18.0	91.0	40.5	78.0	23.795359904818564	Normal Weight	Youth
14495	0	41	161.0	55.0	3.0	87.0	38.7	13.0	21.218317194552675	Normal Weight	Adult
14496	0	55	158.0	54.0	27.0	105.0	41.0	178.0	21.63114885435026	Normal Weight	Adult
14497	1	22	196.0	101.0	14.0	103.0	39.9	78.0	26.29112869637651	Overweight	Youth
14498	0	29	165.0	65.0	11.0	77.0	40.0	33.0	23.875114784205696	Normal Weight	Adult
14499	1	29	200.0	106.0	9.0	83.0	39.8	27.0	26.5	Overweight	Adult
14500	0	23	151.0	53.0	26.0	102.0	40.7	148.0	23.244594535327398	Normal Weight	Youth
14501	1	42	176.0	76.0	12.0	96.0	40.0	60.0	24.535123966942148	Normal Weight	Adult
14502	0	21	169.0	69.0	3.0	82.0	38.7	10.0	24.158817968558527	Normal Weight	Youth
14503	0	49	173.0	70.0	3.0	80.0	38.2	11.0	23.38868655818771	Normal Weight	Adult
14504	0	40	165.0	64.0	8.0	87.0	39.9	34.0	23.507805325987146	Normal Weight	Adult
14505	0	50	170.0	71.0	15.0	97.0	40.1	81.0	24.56747404844291	Normal Weight	Adult
14506	0	51	170.0	71.0	2.0	86.0	38.3	8.0	24.56747404844291	Normal Weight	Adult
14507	1	34	198.0	103.0	25.0	99.0	40.8	141.0	26.272829303132333	Overweight	Adult
14508	0	50	155.0	57.0	9.0	97.0	39.8	50.0	23.725286160249738	Normal Weight	Adult
14509	0	40	172.0	66.0	20.0	98.0	40.7	108.0	22.30935640886966	Normal Weight	Adult
14510	0	35	167.0	67.0	4.0	86.0	39.4	16.0	24.023808670084982	Normal Weight	Adult
14511	0	29	154.0	55.0	26.0	102.0	40.9	150.0	23.19109461966605	Normal Weight	Adult
14512	0	42	161.0	60.0	23.0	106.0	40.9	147.0	23.147255121330193	Normal Weight	Adult
14513	1	52	189.0	98.0	3.0	85.0	39.0	13.0	27.434842249657066	Overweight	Adult
14514	0	40	153.0	57.0	8.0	89.0	39.8	36.0	24.34960912469563	Normal Weight	Adult
14515	0	51	175.0	67.0	1.0	77.0	37.4	3.0	21.877551020408163	Normal Weight	Adult
14516	1	42	190.0	93.0	19.0	105.0	40.5	127.0	25.761772853185597	Overweight	Adult
14517	1	30	177.0	77.0	19.0	100.0	40.9	95.0	24.577867151840145	Normal Weight	Adult
14518	0	45	165.0	63.0	9.0	93.0	39.8	45.0	23.140495867768596	Normal Weight	Adult
14519	0	77	178.0	77.0	29.0	108.0	41.3	202.0	24.302487059714682	Normal Weight	Old
14520	0	57	188.0	88.0	5.0	78.0	39.1	16.0	24.898143956541425	Normal Weight	Adult
14521	0	61	161.0	57.0	18.0	97.0	40.1	104.0	21.98989236526368	Normal Weight	Adult
14522	0	23	148.0	52.0	21.0	107.0	40.4	131.0	23.739956172388606	Normal Weight	Youth
14523	0	62	202.0	97.0	15.0	98.0	40.3	80.0	23.772179198117833	Normal Weight	Adult
14524	1	38	168.0	67.0	11.0	82.0	39.7	27.0	23.738662131519277	Normal Weight	Adult
14525	1	29	186.0	85.0	19.0	96.0	40.6	86.0	24.56931437160365	Normal Weight	Adult
14526	0	30	167.0	66.0	9.0	87.0	39.7	36.0	23.66524436157625	Normal Weight	Adult
14527	0	57	164.0	66.0	22.0	92.0	40.5	111.0	24.538964901844146	Normal Weight	Adult
14528	1	37	179.0	82.0	28.0	101.0	40.7	157.0	25.592209980961893	Overweight	Adult
14529	0	33	142.0	44.0	19.0	105.0	40.7	120.0	21.821067248561793	Normal Weight	Adult
14530	0	21	177.0	70.0	27.0	105.0	40.8	155.0	22.34351559258195	Normal Weight	Youth
14531	1	21	199.0	99.0	20.0	108.0	40.3	125.0	24.999368702810536	Normal Weight	Youth
14532	0	25	160.0	61.0	3.0	81.0	38.3	10.0	23.828124999999996	Normal Weight	Adult
14533	1	26	174.0	80.0	29.0	108.0	41.1	177.0	26.42356982428326	Overweight	Adult
14534	1	27	193.0	88.0	24.0	105.0	40.5	141.0	23.624795296518027	Normal Weight	Adult
14535	0	39	170.0	64.0	19.0	103.0	40.5	113.0	22.145328719723185	Normal Weight	Adult
14536	0	77	174.0	74.0	23.0	106.0	40.5	156.0	24.441802087462015	Normal Weight	Old
14537	1	46	200.0	106.0	11.0	83.0	39.7	42.0	26.5	Overweight	Adult
14538	0	28	183.0	78.0	17.0	107.0	40.1	102.0	23.291229956104985	Normal Weight	Adult
14539	0	62	177.0	76.0	2.0	80.0	37.8	7.0	24.258674071946118	Normal Weight	Adult
14540	1	60	187.0	90.0	9.0	86.0	39.8	42.0	25.737081414967538	Overweight	Adult
14541	1	45	191.0	91.0	26.0	110.0	40.7	196.0	24.94449165318933	Normal Weight	Adult
14542	0	53	148.0	53.0	2.0	88.0	38.1	9.0	24.196493791088386	Normal Weight	Adult
14543	0	77	154.0	61.0	8.0	88.0	39.4	40.0	25.72103221453871	Overweight	Old
14544	0	62	162.0	60.0	10.0	91.0	40.1	51.0	22.86236854138088	Normal Weight	Adult
14545	1	69	186.0	92.0	29.0	101.0	40.6	214.0	26.59266967279454	Overweight	Old
14546	1	47	174.0	78.0	15.0	91.0	40.3	68.0	25.762980578676178	Overweight	Adult
14547	0	27	164.0	59.0	19.0	92.0	40.6	88.0	21.936347412254616	Normal Weight	Adult
14548	0	24	161.0	59.0	8.0	97.0	39.7	41.0	22.76146753597469	Normal Weight	Youth
14549	1	25	178.0	81.0	23.0	106.0	40.6	133.0	25.5649539199596	Overweight	Adult
14550	0	23	154.0	57.0	6.0	74.0	39.2	16.0	24.034407151290267	Normal Weight	Youth
14551	1	33	165.0	72.0	5.0	82.0	39.1	12.0	26.44628099173554	Overweight	Adult
14552	1	57	183.0	88.0	5.0	86.0	38.6	22.0	26.27728507868255	Overweight	Adult
14553	0	34	159.0	59.0	20.0	91.0	40.7	93.0	23.337684427040067	Normal Weight	Adult
14554	1	79	185.0	90.0	20.0	94.0	40.6	135.0	26.296566837107374	Overweight	Old
14555	1	61	194.0	92.0	24.0	99.0	40.9	160.0	24.444680624933575	Normal Weight	Adult
14556	1	46	192.0	95.0	26.0	107.0	40.6	188.0	25.770399305555557	Overweight	Adult
14557	1	25	197.0	93.0	22.0	99.0	40.4	109.0	23.963513617975213	Normal Weight	Adult
14558	0	43	150.0	55.0	25.0	101.0	40.8	148.0	24.444444444444443	Normal Weight	Adult
14559	1	67	191.0	102.0	21.0	103.0	40.5	164.0	27.959759875003428	Overweight	Old
14560	0	45	160.0	55.0	2.0	83.0	38.2	8.0	21.484374999999996	Normal Weight	Adult
14561	0	65	152.0	51.0	23.0	103.0	40.8	151.0	22.07409972299169	Normal Weight	Old
14562	0	37	171.0	75.0	7.0	88.0	39.3	29.0	25.64891761567662	Overweight	Adult
14563	1	53	195.0	96.0	28.0	106.0	40.7	208.0	25.2465483234714	Overweight	Adult
14564	1	70	171.0	80.0	30.0	108.0	41.0	247.0	27.358845456721728	Overweight	Old
14565	0	61	185.0	79.0	28.0	109.0	40.5	190.0	23.08254200146092	Normal Weight	Adult
14566	1	29	197.0	94.0	29.0	111.0	40.8	203.0	24.221185807415804	Normal Weight	Adult
14567	0	25	164.0	64.0	8.0	82.0	39.6	28.0	23.795359904818564	Normal Weight	Adult
14568	1	58	187.0	87.0	1.0	80.0	37.7	4.0	24.879178701135288	Normal Weight	Adult
14569	0	30	149.0	52.0	25.0	100.0	40.7	141.0	23.422368361785505	Normal Weight	Adult
14570	1	27	187.0	85.0	26.0	101.0	40.9	135.0	24.307243558580453	Normal Weight	Adult
14571	1	21	184.0	89.0	22.0	104.0	40.6	120.0	26.287807183364837	Overweight	Youth
14572	1	79	205.0	105.0	6.0	86.0	39.5	35.0	24.98512790005949	Normal Weight	Old
14573	1	57	198.0	100.0	24.0	108.0	40.8	193.0	25.507601265177023	Overweight	Adult
14574	0	22	161.0	55.0	22.0	103.0	40.8	127.0	21.218317194552675	Normal Weight	Youth
